Expocode,Section_ID,Station_number,Cast_number,Bottle_number,Time[UTC],Date,Latitude,Longitude,Depth[m],CTD_Pressure[dbars],CTD_Temperature[ITS-90],Conductivity,Salinity[PSS-78],T_Alk[umol/kg],pH[in-situ],T_C[umol/kg],pCO2[uatm],NO2+NO3[umol/kg],PO4[umol/kg],SiO2[umol/kg],?ar,N:Si,N_Si(Index_A),N_Si(Index_B),delN(expected-measured),delSi (expected-measured),Potential_Alk,C:P_drawdown,N:P_drawdown,Si:P_drawdown,P:P_drawdown,C_drawdown,N_drawdown,Si_drawdown,P_drawdown,N:Si_drawdown,pH(SWS25),pCO2[TEQ 20DEGC],Mean Wind 1 Jun to Occupation[m/s scalar],Mean Wind Week Before Occupation[m/s scalar],Wind at time Occupied[m/s scalar],Wind 24 hr Mean [m/s scalar],del18O,Pw (Surface water vapour pressure)[atm],Pw[mbars],Pb (Barometric pressure)[mbars],xCO2 (ICELAND AVERAGE JUN/JUL)[ppm],Pb[atm],pCO2 atmosphere[atm],Temp[K],CO2 Sol [mol/kg/atm],CO2 Sol [mol/cc/atm],"Sc CO2, seawater [unitless]",KT CO2 ,delta pCO2,flux [mol/m2/h],flux [mol/m2/month],Pb Average [mbars],Pb Average [atm],pCO2 atmosphere average Pb [atm],CO2 Sol average Pb [mol/kg/atm],CO2 Sol average Pb [mol/cc/atm],"Sc CO2, seawater average Pb [(unitless)]",KT CO2 average Pb (cm/hr),delta pCO2 average Pb [atm],flux average Pb [mol/m2/h],flux month average Pb [mol/m2/month],,,,Mean Flux x area [mol/month],median flux x area [mol/month],sd x area,mean flux x area [g/month],median flux x area [g/month],sd,flux [g C/m2/month],,
RFI,A62013,320,1,1,17:08,20130630,57.4475,-49.0491,101.677,101.677,4.3305,-999,34.84,2311.99,8.038,2164.9,389.3,13.44,1.03,6.9,1.64,1.842893013,-0.197213471,2.152867258,3.04,8.55,2325.43,97.01819267,15.85250992,7.530602017,1,3395.3258,554.78704,263.546935,34.996795,2.105078703,7.731,759.0170288,,,,,,,,,,,,277.4805,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,320,1,1,17:08,20130630,57.4475,-49.0491,101.677,101.677,4.3305,-999,34.84,2312.71,8.04,2164.7,387.2,-999,-999,-999,1.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7331,749.7528076,,,,,,,,,,,,277.4805,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,322,1,1,4:12,20130630,57.4483,-46.4765,4.345,4.345,5.3911,-999,34.488,2301.73,8.142,2107.5,299.9,3.22,0.46,3.24,2.1,-999,1.354870686,2.016355027,4.14,3.66,2304.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8411,560.3149414,7.388644068,7.551034483,5.17,5.91,,0.008688756,8.803881777,998.7,398.4705882,0.985640266,389.2864431,278.5411,0.051560903,5.28E-05,1495,8.19,-89.39,-0.000386885,-0.282426118,1004.323077,0.991189812,391.4977738,0.051560903,5.28E-05,1495,13.82,-91.59777379,-0.000668948,-0.488331792,,,,,,,,,,-5.864864822,,
RFI,A62013,322,1,1,4:12,20130630,57.4483,-46.4765,10.499,10.499,5.3894,-999,34.489,2306.08,-999,2110.339355,298.1783142,3.62,0.54,2.22,2.11,-999,0.266308872,0.921716827,5.02,5.88,2309.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,,557.477478,,,,,,,,,,,,278.5394,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,322,1,1,4:12,20130630,57.4483,-46.4765,20.775,20.775,5.3967,-999,34.49,2290.38,8.144,2095.8,296.6,3.66,0.48,2.07,1.92,-999,0.115041192,0.766864668,4.02,5.13,2294.04,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8426,554.1594238,,,,,,,,,,,,278.5467,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,322,1,1,4:12,20130630,57.4483,-46.4765,50.389,50.389,4.2912,-999,34.637,2310.05,8.099,2140.3,334.2,7.08,0.7,4.02,1.61,-999,0.236444108,1.49832476,4.12,6.48,2317.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7862,654.4586182,,,,,,,,,,,,277.4412,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,322,1,1,4:12,20130630,57.4483,-46.4765,101.517,101.517,4.1759,-999,34.833,2308.67,8.03,2166,397.2,14.22,1.06,6.74,2.05,1.855691808,-0.703854173,1.747857479,2.74,9.16,2322.89,95.59093231,19.16891083,7.639580425,1,3329.112899,667.58914,266.06107,34.82666,2.50915754,7.7203,778.8931885,,,,,,,,,,,,277.3259,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,322,1,1,4:12,20130630,57.4483,-46.4765,101.517,101.517,4.1759,-999,34.833,2308.01,8.03,2165.4,397.1,-999,-999,-999,2.03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7203,773.2526245,,,,,,,,,,,,277.3259,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,322,1,1,4:12,20130630,57.4483,-46.4765,101.517,101.517,4.1759,-999,34.833,2313.16,8.03,2170.4,398,-999,-999,-999,2.03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7203,775.2908936,,,,,,,,,,,,277.3259,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,325,1,1,16:38,20130701,57.4501,-44.5973,3.234,3.234,5.732,-999,34.56,2307.38,8.153,2105.3,292.6,3.69,0.46,1.44,2.15,-999,-0.455658545,0.161401447,3.67,5.46,2311.07,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8558,538.9473267,7.600725806,7.982413793,5.53,6.65,,0.008894146,9.011993071,1000.8,398.4705882,0.987712805,390.0304471,278.882,0.050917222,5.22E-05,1464,9.07,-97.43,-0.000461034,-0.336554723,1004.323077,0.991189812,391.415932,0.050917222,5.22E-05,1464,14.62,-98.81593196,-0.000753802,-0.550275384,,,,,,,,,,-6.608807362,,
RFI,A62013,325,1,1,16:38,20130701,57.4501,-44.5973,10.252,10.252,5.6764,-999,34.569,2304.73,8.15,2104.4,294.4,4.06,0.45,1.38,1.84,-999,-0.681941565,-0.016231547,3.14,5.37,2308.79,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8523,543.2423706,,,,,,,,,,,,278.8264,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,325,1,1,16:38,20130701,57.4501,-44.5973,10.252,10.252,5.6764,-999,34.569,2305.9,8.149,2105.9,295.3,-999,-999,-999,1.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8515,543.3528442,,,,,,,,,,,,278.8264,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,325,1,1,16:38,20130701,57.4501,-44.5973,20.414,20.414,5.4974,-999,34.595,2309.32,8.145,2111.9,298.2,4.35,0.46,1.19,1.94,-999,-0.985625571,-0.289766269,3.01,5.71,2313.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8454,554.6137085,,,,,,,,,,,,278.6474,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,325,1,1,16:38,20130701,57.4501,-44.5973,51.185,51.185,4.3237,-999,34.694,2308.2,8.069,2150.7,361.7,9.73,0.85,4,1.86,-999,-1.022205489,0.617449503,3.87,8.75,2317.93,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7588,706.0855103,,,,,,,,,,,,277.4737,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,325,1,1,16:38,20130701,57.4501,-44.5973,101.127,101.127,4.5524,-999,34.902,2313.55,8.018,2172.4,410,15.56,1.11,7.25,2.03,2.394541082,-0.880745468,1.7942401,2.2,9.4,2329.11,153.7351222,19.8967734,10.94968298,1,3150.5346,407.74985,224.394755,20.493265,1.81710954,7.7154,790.7473145,,,,,,,,,,,,277.7024,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,327,1,1,3:07,20130701,57.4492,-43.0435,1.911,1.911,5.6066,-999,34.711,2305.89,8.098,2128.1,337.3,9.6,0.59,0,1.96,-999,-4.49561892,-3.122806732,-0.16,8.85,2315.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8057,622.499939,8.272131148,8.922758621,6.95,6.522,,0.008817237,8.934065595,1004.2,398.4705882,0.991068344,391.3981765,278.7566,0.05109932,5.24E-05,1475,12.65,-54.1,-0.000358402,-0.2616336,1004.323077,0.991189812,391.4465777,0.05109932,5.24E-05,1475,16.74,-54.14657771,-0.000474782,-0.346590656,,,,,,,,,,-4.162553779,,
RFI,A62013,327,1,1,3:07,20130701,57.4492,-43.0435,9.425,9.425,5.5769,-999,34.726,2308.96,8.14,2112.4,301.9,9.71,0.68,0,1.92,-999,-4.54713122,-3.158588892,1.17,10.2,2318.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8065,559.6626587,,,,,,,,,,,,278.7269,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,327,1,1,3:07,20130701,57.4492,-43.0435,19.988,19.988,5.4463,-999,34.743,2314.38,8.098,2136.9,337.8,9.78,0.6,0,1.87,-999,-4.579911774,-3.181359358,-0.18,9,2324.16,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8031,628.0142212,,,,,,,,,,,,278.5963,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,327,1,1,3:07,20130701,57.4492,-43.0435,50.268,50.268,5.4062,-999,34.74,2309.46,8.089,2135.9,344.1,10.14,0.63,0.1,1.83,-999,-4.660140194,-3.20390366,-0.06,9.35,2319.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7943,640.3620605,,,,,,,,,,,,278.5562,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,327,1,1,3:07,20130701,57.4492,-43.0435,50.268,50.268,5.4062,-999,34.74,2305.71,8.078,2136.9,353.3,-999,-999,-999,1.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7843,654.7780151,,,,,,,,,,,,278.5562,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,327,1,1,13:03,20130701,57.4492,-41.1135,100.444,100.444,3.9918,-999,34.771,2311,8.036,2167.5,391.6,13.64,1.01,6.79,1.6,6.262597585,-0.388065218,1.983796316,2.52,8.36,2324.64,90.18600772,9.580253505,17.49127718,1,2617.44325,278.045015,507.64444,29.02272,0.547716065,7.723,774.6829224,,,,,,,,,,,,277.1418,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,327,1,1,13:03,20130701,57.4492,-41.1135,100.444,100.444,3.9918,-999,34.771,-999,8.032,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7199,,,,,,,,,,,,,277.1418,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,329,1,1,13:03,20130701,57.4492,-41.1135,3.471,3.471,5.6934,-999,34.744,2308.42,8.122,2119.3,317.2,7.64,0.55,0,2.06,-999,-3.57776339,-2.485233691,1.16,8.25,2316.06,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8283,583.8460083,8.485080645,9.227586207,5.92,5.414,,0.008869741,8.987265047,999.7,398.4705882,0.98662719,389.6075858,278.8434,0.050932001,5.22E-05,1468,9.98,-72.41,-0.000377335,-0.275454235,1004.323077,0.991189812,391.4256565,0.050932001,5.22E-05,1468,17.52,-74.2256565,-0.000678714,-0.495460881,,,,,,,,,,-5.950485181,,
RFI,A62013,329,1,1,13:03,20130701,57.4492,-41.1135,9.814,9.814,5.6105,-999,34.772,2310.59,8.121,2122.3,318.2,7.91,0.53,0,2.05,-999,-3.704202672,-2.57306263,0.57,7.95,2318.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.826,587.9391479,,,,,,,,,,,,278.7605,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,329,1,1,13:03,20130701,57.4492,-41.1135,19.277,19.277,5.518,-999,34.772,2311.44,8.112,2127.6,325.6,8.77,0.55,0,2.01,-999,-4.106935201,-2.852814067,0.03,8.25,2320.21,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8164,603.8060303,,,,,,,,,,,,278.668,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,329,1,1,13:03,20130701,57.4492,-41.1135,49.6,49.6,4.4747,-999,34.748,2306.62,8.06,2151.2,369.3,12.28,0.88,4.76,1.73,-999,-1.54483886,0.506694007,1.8,8.44,2318.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7537,715.5969238,,,,,,,,,,,,277.6247,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,329,1,1,13:03,20130701,57.4492,-41.1135,101.272,101.272,3.7147,-999,34.792,2305.28,8.033,2164.5,392.4,15.33,1.05,7.25,1.58,3.1042227,-0.773037931,1.869052561,1.47,8.5,2320.61,77.66781424,14.97341052,14.44396927,1,1756.17685,338.56955,326.59815,22.611385,1.036654831,7.7166,785.8021851,,,,,,,,,,,,276.8647,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,331,1,1,###############################################################################################################################################################################################################################################################,20130701,57.4501,-39.2109,2.5,2.5,6.6868,-999,34.7793,-999,-999,-999,-999,9.25,0.65,0,-999,-999,-4.331716147,-3.008954403,1.15,9.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.8368,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,331,1,1,###############################################################################################################################################################################################################################################################,20130701,57.4501,-39.2109,10.5,10.5,6.6017,-999,34.7798,-999,-999,-999,-999,9.38,0.64,0,-999,-999,-4.392594319,-3.051242411,0.86,9.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.7517,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,331,1,1,###############################################################################################################################################################################################################################################################,20130701,57.4501,-39.2109,20.2,20.2,6.3424,-999,34.8048,-999,-999,-999,-999,9.39,0.62,0,-999,-999,-4.397277256,-3.054495335,0.53,9.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.4924,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,331,1,1,###############################################################################################################################################################################################################################################################,20130701,57.4501,-39.2109,49.9,49.9,6.218,-999,34.8033,-999,-999,-999,-999,9.57,0.66,0,-999,-999,-4.481570111,-3.113047961,0.99,9.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.368,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,331,1,1,###############################################################################################################################################################################################################################################################,20130701,57.4501,-39.2109,100.4,100.4,4.3241,-999,34.8162,-999,-999,-999,-999,14.5,1.04,7.15,-999,5.971075261,-0.472711502,2.044471547,2.14,8.45,-999,-999,-999,-999,-999,-999,364.672,519.4475,28.612,-999,,,,,,,,,,,,,,277.4741,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,333,1,1,###############################################################################################################################################################################################################################################################,20130702,57.4515,-37.443,1.9,1.9,6.6311,-999,34.8136,-999,-999,-999,-999,9.01,0.64,0,-999,-999,-4.219325674,-2.930884235,1.23,9.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.7811,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,333,1,1,###############################################################################################################################################################################################################################################################,20130702,57.4515,-37.443,10,10,6.6327,-999,34.8129,-999,-999,-999,-999,8.38,0.63,0,-999,-999,-3.924300682,-2.725950043,1.7,9.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.7827,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,333,1,1,###############################################################################################################################################################################################################################################################,20130702,57.4515,-37.443,20.3,20.3,6.4455,-999,34.818,-999,-999,-999,-999,9.09,0.64,0,-999,-999,-4.256789165,-2.956907624,1.15,9.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.5955,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,333,1,1,###############################################################################################################################################################################################################################################################,20130702,57.4515,-37.443,50,50,6.2612,-999,34.8267,-999,-999,-999,-999,9.58,0.71,0.43,-999,-999,-4.1063167,-2.70968902,1.78,10.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.4112,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,333,1,1,###############################################################################################################################################################################################################################################################,20130702,57.4515,-37.443,101.8,101.8,5.0205,-999,34.8184,-999,-999,-999,-999,15.01,1.04,6.82,-999,5.62240775,-1.003120314,1.566540375,1.63,8.78,-999,-999,-999,-999,-999,-999,424.9685,487.1575,26.8395,-999,,,,,,,,,,,,,,278.1705,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,335,1,1,17:16,20130702,57.4506,-36.0844,0.92,0.92,7.1496,-999,34.78,2309.56,8.078,2129.2,357.3,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8113,613.815979,8.25453125,8.985172414,4.6,5.186,,0.009796068,9.925866071,996.9,398.4705882,0.983863805,388.1373439,280.2996,0.048384314,4.96E-05,1345,7.47,-30.84,-0.000114305,-0.083442484,1004.323077,0.991189812,391.0565424,0.048384314,4.96E-05,1345,17.48,-33.75654236,-0.000292628,-0.213618757,,,,,,,,,,-2.565561272,,
RFI,A62013,335,1,1,17:16,20130702,57.4506,-36.0844,10.517,10.517,7.1527,-999,34.778,2309.27,8.08,2127.7,354.8,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8134,609.2184448,,,,,,,,,,,,280.3027,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,335,1,1,17:16,20130702,57.4506,-36.0844,20.527,20.527,6.8332,-999,34.784,2310.3,8.084,2129.3,351.2,-999,-999,-999,1.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8115,611.758606,,,,,,,,,,,,279.9832,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,335,1,1,17:16,20130702,57.4506,-36.0844,50.863,50.863,6.7213,-999,34.817,2312.55,8.073,2136.1,359.9,-999,-999,-999,1.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8001,629.8015747,,,,,,,,,,,,279.8713,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFI,A62013,335,1,1,17:16,20130702,57.4506,-36.0844,100.866,100.866,5.5421,-999,34.864,2313.48,8.023,2164.6,407,-999,-999,-999,1.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.735,746.4856567,,,,,,,,,,,,278.6921,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,401,1,1,1,2013-06-29,55.7538,-39.5033,7.511,7.511,6.9669,35.009001,34.7275,2305.47,8.066,2131.9,366.7,8.73,0.69,0.23,1.911983257,,-3.884981688,-2.622312238,2.31,10.12,-984.5,,,,,,,,,,7.7943,636.1118774,8.529913043,8.663448276,10.89,9.602,,0.00967554,9.803740728,,398.4705882,,,280.1169,,,,,,,,1004.323077,0.991189812,391.1045694,0.048707139,4.99E-05,1359,18.36,-24.40456936,-0.000223681,-0.163287391,,,,,,,,,,-1.961081566,,
RFG,WC365,401,1,1,1,2013-06-29,55.7538,-39.5033,9.971,9.971,6.9628,35.00632,,,,,,9.16,0.66,0.22,,,-4.095183681,-2.771644042,1.4,9.68,,,,,,,,,,,,,,,,,,,,,,,,280.1128,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,401,1,1,1,2013-06-29,55.7538,-39.5033,20.212,20.212,6.9551,35.003985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.1051,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,401,1,1,1,2013-06-29,55.7538,-39.5033,30.958,30.958,6.905,34.963046,34.7276,2294.6,8.028,2137.2,404,,,,1.772832064,,,,,,,,,,,,,,,,7.7596,699.5531616,,,,,,,,,,,,280.055,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,401,1,1,1,2013-06-29,55.7538,-39.5033,49.539,49.539,6.6027,34.70807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.7527,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,401,1,1,1,2013-06-29,55.7538,-39.5033,102.839,102.839,4.8182,33.199653,34.8398,2311.05,8.027,2165.3,401.2,14.89,1.14,7.17,1.628488523,3.486435434,-0.637674563,1.936526005,3.35,9.93,2325.94,117.6588011,12.20022066,14.62063164,1,3085.22202,319.91138,383.37884,26.22177,0.834452366,7.7295,765.5147705,,,,,,,,,,,,277.9682,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,401,1,1,1,2013-06-29,55.7538,-39.5033,506.329941,506.329941,4.0728,32.769429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.2228,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,401,1,1,1,2013-06-29,55.7538,-39.5033,1013.827871,1013.827871,3.7129,32.668125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.8629,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,403,1,1,1,2013-06-29,55.0862,-40.8292,7.97,7.97,6.9135,34.96809,34.73618,2302.38,8.072,2126.7,361.5,9.42,0.69,0,1.938568422,-999,-4.411326065,-3.064254106,1.62,10.35,2311.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7999,629.4206543,8.645042735,8.357931034,10.55,10.194,,0.009640436,9.768172001,,398.4705882,,,280.0635,,,,,,,,1004.323077,0.991189812,391.1185571,0.048795238,5.00E-05,1364,18.75,-29.61855711,-0.000277733,-0.202745312,,,,,,,,,,-2.434971197,,
RFG,WC365,403,1,1,1,2013-06-29,55.0862,-40.8292,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,-725.85,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,403,1,1,1,2013-06-29,55.0862,-40.8292,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,-725.85,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,403,1,1,1,2013-06-29,55.0862,-40.8292,30.587,30.587,6.4104,34.542713,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,279.5604,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,403,1,1,1,2013-06-29,55.0862,-40.8292,49.865,49.865,6.0505,34.243317,34.785213,2308.58,8.052,2146.1,379.8,10.94,0.89,1.46,1.801717598,-999,-3.833115959,-2.17811243,3.3,11.89,2319.52,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.7692,686.3432007,,,,,,,,,,,,279.2005,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,403,1,1,1,2013-06-29,55.0862,-40.8292,104.348,104.348,4.7692,33.155111,34.838515,2309.2,8.024,2164.8,403.5,15.37,1.16,7.18,1.613951671,4.580909108,-0.85361978,1.789850966,3.19,10.22,2324.57,77.68861834,13.73117031,16.96600398,1,3535.23495,624.839445,772.04115,45.505185,0.809334379,7.7263,771.1873779,,,,,,,,,,,,277.9192,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,403,1,1,1,2013-06-29,55.0862,-40.8292,506.245,506.245,4.0184,32.715677,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,277.1684,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,407,1,1,1,2013-06-30,53.7546,-43.4946,5.433,5.433,8.5639,36.352284,34.590655,2300.45,8.07,2115.2,365,4.44,0.46,1.19,2.044330778,-999,-1.027771998,-0.319040753,2.92,5.71,2304.89,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8204,591.100708,8.778833333,7.9,7.26,7.954,,0.010778979,10.92180018,,398.4705882,,,281.7139,,,,,,,,1004.323077,0.991189812,390.6648814,0.046146688,4.73E-05,1236,20.2,-25.66488142,-0.00024517,-0.178973964,,,,,,,,,,-2.149477308,,
RFG,WC365,407,1,1,1,2013-06-30,53.7546,-43.4946,9.965,9.965,8.5752,36.364452,34.590286,2301.96,8.09,2107.5,346.2,4.6,0.44,1.25,2.127150685,-999,-1.049684606,-0.314353124,2.44,5.35,2306.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8394,560.8514404,,,,,,,,,,,,281.7252,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,407,1,1,1,2013-06-30,53.7546,-43.4946,19.824,19.824,8.5581,36.353309,34.590529,2297.46,8.061,2115.9,372.2,4.57,0.46,1.28,2.001869684,-999,-1.00912861,-0.276229983,2.79,5.62,2302.03,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.8122,602.6165771,,,,,,,,,,,,281.7081,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
RFG,WC365,407,1,1,1,2013-06-30,53.7546,-43.4946,30.71,30.71,8.429,36.24022,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,,,,,,,,,,,,,281.579,,,,,,,,1004.323077,0.991189812,,,,,,,,,,,,,,,,,,,,
